時間,開盤,最高,最低,收盤,成交量
2022-07-22 16:00:00,1574.89,1585.79,1564.01,1581.0,260598.5
2022-07-22 17:00:00,1580.98,1593.0,1558.49,1569.56,259241.0
2022-07-22 18:00:00,1569.56,1578.49,1556.88,1574.97,117129.2
2022-07-22 19:00:00,1575.03,1579.76,1519.2,1526.57,346448.4
2022-07-22 20:00:00,1526.57,1536.66,1516.83,1527.3,172643.8
2022-07-22 21:00:00,1527.31,1543.61,1522.83,1538.24,71807.4
2022-07-22 22:00:00,1538.23,1544.99,1527.95,1539.65,65964.1
2022-07-22 23:00:00,1539.65,1543.88,1531.2,1535.3,74922.3
2022-07-23 00:00:00,1535.31,1552.51,1522.99,1544.01,131856.6
2022-07-23 01:00:00,1544.01,1557.53,1541.69,1551.63,89589.3
2022-07-23 02:00:00,1551.63,1576.51,1550.0,1566.23,173276.4
2022-07-23 03:00:00,1566.23,1579.98,1562.99,1570.63,110052.0
2022-07-23 04:00:00,1570.65,1596.67,1563.9,1587.01,208035.0
2022-07-23 05:00:00,1587.0,1595.27,1575.61,1581.16,136106.6
2022-07-23 06:00:00,1581.16,1592.81,1577.2,1581.34,89606.7
2022-07-23 07:00:00,1581.34,1585.8,1567.66,1578.48,144973.4
2022-07-23 08:00:00,1578.47,1588.1,1546.3,1550.4,240543.0
2022-07-23 09:00:00,1550.52,1565.86,1546.42,1560.47,194652.4
2022-07-23 10:00:00,1560.48,1565.0,1535.0,1543.73,200955.6
2022-07-23 11:00:00,1543.74,1545.66,1518.49,1522.61,274444.9
2022-07-23 12:00:00,1522.65,1528.0,1501.0,1521.19,251412.1
2022-07-23 13:00:00,1521.08,1537.82,1519.14,1533.03,131555.8
2022-07-23 14:00:00,1533.03,1536.55,1508.0,1520.89,181412.4
2022-07-23 15:00:00,1520.88,1534.32,1516.73,1524.35,189081.4
2022-07-23 16:00:00,1524.36,1533.55,1516.33,1518.82,150024.6
2022-07-23 17:00:00,1518.86,1524.47,1492.0,1501.17,317308.7
2022-07-23 18:00:00,1501.52,1515.0,1487.24,1499.26,211234.2
2022-07-23 19:00:00,1499.42,1517.9,1489.72,1513.29,152039.1
2022-07-23 20:00:00,1513.28,1527.63,1511.0,1525.06,94415.1
2022-07-23 21:00:00,1525.06,1529.67,1515.25,1517.05,43642.6
2022-07-23 22:00:00,1517.05,1551.0,1515.81,1541.78,163525.4
2022-07-23 23:00:00,1541.71,1555.55,1539.45,1548.69,133258.8
2022-07-24 00:00:00,1548.69,1586.84,1548.18,1565.3,213867.2
2022-07-24 01:00:00,1565.31,1570.91,1549.07,1560.58,153819.6
2022-07-24 02:00:00,1560.57,1568.32,1552.84,1564.92,105505.7
2022-07-24 03:00:00,1564.92,1566.0,1545.2,1551.35,94645.6
2022-07-24 04:00:00,1551.15,1564.48,1546.18,1560.55,100309.9
2022-07-24 05:00:00,1560.55,1608.8,1559.3,1599.9,464719.0
2022-07-24 06:00:00,1599.91,1638.82,1598.7,1609.5,260331.1
2022-07-24 07:00:00,1609.42,1619.99,1602.44,1604.5,139821.9
2022-07-24 08:00:00,1604.5,1610.82,1593.07,1603.19,164334.7
2022-07-24 09:00:00,1603.19,1614.31,1595.95,1598.03,123490.1
2022-07-24 10:00:00,1598.02,1605.0,1580.02,1585.42,187451.3
2022-07-24 11:00:00,1585.43,1633.0,1583.75,1615.89,346850.7
2022-07-24 12:00:00,1615.86,1620.5,1574.75,1577.88,284064.2
2022-07-24 13:00:00,1577.88,1586.12,1573.0,1581.77,173413.6
2022-07-24 14:00:00,1581.77,1625.46,1573.0,1610.18,353539.0
2022-07-24 15:00:00,1610.18,1621.73,1603.33,1612.66,136912.6
2022-07-24 16:00:00,1612.74,1615.71,1583.16,1591.2,204905.7
2022-07-24 17:00:00,1591.04,1624.25,1589.64,1604.2,200761.4
2022-07-24 18:00:00,1604.17,1606.87,1590.46,1597.68,72296.9
2022-07-24 19:00:00,1597.68,1615.94,1593.66,1602.46,92949.3
2022-07-24 20:00:00,1602.26,1622.0,1598.55,1608.06,75175.3
2022-07-24 21:00:00,1608.06,1635.0,1607.53,1622.01,112990.5
2022-07-24 22:00:00,1622.02,1665.0,1595.0,1605.71,422558.4
2022-07-24 23:00:00,1605.71,1616.57,1588.0,1597.45,244590.5
2022-07-25 00:00:00,1597.89,1609.69,1555.0,1558.72,315154.9
2022-07-25 01:00:00,1558.72,1561.26,1535.0,1545.28,236757.6
2022-07-25 02:00:00,1545.28,1545.5,1516.12,1520.36,329366.6
2022-07-25 03:00:00,1520.36,1524.5,1498.22,1511.88,284181.6
2022-07-25 04:00:00,1511.89,1524.0,1499.7,1522.36,185211.3
2022-07-25 05:00:00,1522.36,1529.99,1514.0,1527.51,200998.2
2022-07-25 06:00:00,1527.52,1528.98,1514.33,1519.81,117849.0
2022-07-25 07:00:00,1519.89,1528.95,1514.45,1521.51,102170.9
2022-07-25 08:00:00,1521.59,1543.49,1511.53,1536.18,266775.5
2022-07-25 09:00:00,1536.17,1543.03,1531.01,1535.57,108021.6
2022-07-25 10:00:00,1535.35,1549.85,1532.0,1546.14,138298.2
2022-07-25 11:00:00,1546.22,1555.0,1534.18,1536.99,171235.4
2022-07-25 12:00:00,1537.0,1538.93,1516.28,1536.54,216779.7
2022-07-25 13:00:00,1536.54,1537.21,1506.86,1521.59,323160.1
2022-07-25 14:00:00,1521.53,1528.59,1502.1,1524.66,275184.4
2022-07-25 15:00:00,1524.63,1533.53,1511.52,1526.23,191844.3
2022-07-25 16:00:00,1526.24,1534.21,1514.07,1527.49,157438.4
2022-07-25 17:00:00,1527.58,1535.73,1512.0,1514.26,135589.5
2022-07-25 18:00:00,1514.25,1524.1,1507.17,1511.33,105385.4
2022-07-25 19:00:00,1511.4,1512.72,1453.99,1494.48,477823.6
2022-07-25 20:00:00,1494.53,1543.0,1490.94,1522.7,431132.2
2022-07-25 21:00:00,1522.7,1526.29,1506.89,1514.34,63812.2
2022-07-25 22:00:00,1514.32,1515.14,1466.0,1482.17,295899.0
2022-07-25 23:00:00,1482.05,1487.45,1435.0,1441.36,341863.7
2022-07-26 00:00:00,1441.35,1449.85,1412.34,1415.92,440771.3
2022-07-26 01:00:00,1415.7,1427.0,1413.0,1420.23,175001.0
2022-07-26 02:00:00,1420.24,1426.18,1415.4,1419.85,84441.8
2022-07-26 03:00:00,1419.84,1437.9,1400.0,1432.28,310767.5
2022-07-26 04:00:00,1432.28,1438.79,1424.23,1427.35,108122.8
2022-07-26 05:00:00,1427.36,1432.29,1420.68,1427.0,100018.6
2022-07-26 06:00:00,1426.99,1427.55,1412.0,1417.89,119491.9
2022-07-26 07:00:00,1417.6,1424.23,1407.0,1409.76,152041.5
2022-07-26 08:00:00,1409.72,1418.77,1403.32,1412.58,157558.2
2022-07-26 09:00:00,1412.58,1424.22,1411.0,1418.89,86369.7
2022-07-26 10:00:00,1418.9,1422.79,1408.08,1410.98,102623.6
2022-07-26 11:00:00,1410.98,1416.0,1382.0,1406.17,246075.7
2022-07-26 12:00:00,1406.44,1420.95,1382.35,1392.24,407320.3
2022-07-26 13:00:00,1392.33,1393.78,1368.09,1389.21,362731.7
2022-07-26 14:00:00,1389.1,1397.0,1376.0,1391.85,227146.0
2022-07-26 15:00:00,1391.84,1393.86,1363.0,1368.87,310981.0
2022-07-26 16:00:00,1368.91,1384.8,1367.07,1383.2,170437.8
2022-07-26 17:00:00,1383.19,1395.85,1377.21,1378.14,256519.1
2022-07-26 18:00:00,1378.16,1386.67,1366.0,1370.86,130114.0
2022-07-26 19:00:00,1370.89,1375.8,1356.0,1365.77,152573.3
2022-07-26 20:00:00,1365.78,1383.24,1354.58,1380.0,208787.6
2022-07-26 21:00:00,1379.99,1404.0,1364.91,1380.0,204061.0
2022-07-26 22:00:00,1379.99,1413.6,1377.76,1410.51,216521.0
2022-07-26 23:00:00,1410.51,1454.42,1407.26,1448.5,364348.0
2022-07-27 00:00:00,1448.51,1458.88,1436.0,1442.81,269176.6
2022-07-27 01:00:00,1442.83,1447.49,1432.0,1433.75,104997.7
2022-07-27 02:00:00,1433.75,1439.93,1427.0,1438.1,128377.2
2022-07-27 03:00:00,1438.27,1439.5,1421.29,1425.19,133251.1
2022-07-27 04:00:00,1425.18,1438.79,1422.8,1434.88,106731.4
2022-07-27 05:00:00,1434.89,1458.88,1433.63,1452.12,217142.0
2022-07-27 06:00:00,1452.2,1457.3,1444.0,1454.81,146597.6
2022-07-27 07:00:00,1454.79,1473.62,1453.37,1464.3,276062.3
2022-07-27 08:00:00,1464.31,1474.6,1460.0,1460.19,206271.2
2022-07-27 09:00:00,1460.19,1462.98,1455.41,1458.19,111136.8
2022-07-27 10:00:00,1458.19,1467.61,1454.43,1457.19,102772.2
2022-07-27 11:00:00,1457.18,1469.29,1447.5,1452.6,154740.1
2022-07-27 12:00:00,1452.59,1483.16,1444.8,1479.19,318825.4
2022-07-27 13:00:00,1479.28,1496.79,1466.48,1491.0,341450.1
2022-07-27 14:00:00,1490.99,1495.7,1481.87,1490.38,178857.8
2022-07-27 15:00:00,1490.38,1494.47,1483.3,1488.94,131117.8
2022-07-27 16:00:00,1488.94,1519.8,1477.66,1485.08,429554.8
2022-07-27 17:00:00,1485.15,1510.48,1478.53,1499.89,295431.7
2022-07-27 18:00:00,1499.89,1594.0,1499.4,1580.75,1415984.6
2022-07-27 19:00:00,1581.06,1614.77,1579.0,1588.18,504222.1
2022-07-27 20:00:00,1588.2,1615.0,1585.21,1601.43,251275.6
2022-07-27 21:00:00,1601.43,1623.0,1594.06,1607.26,128052.9
2022-07-27 22:00:00,1607.27,1637.61,1607.13,1626.26,226490.0
2022-07-27 23:00:00,1626.26,1646.2,1622.77,1635.91,149851.9
2022-07-28 00:00:00,1636.06,1639.0,1611.8,1615.97,165572.2
2022-07-28 01:00:00,1615.96,1617.77,1605.8,1616.01,102740.4
2022-07-28 02:00:00,1616.02,1677.72,1608.83,1659.57,410845.8
2022-07-28 03:00:00,1659.27,1665.38,1644.0,1648.62,180075.4
2022-07-28 04:00:00,1648.63,1653.74,1632.85,1633.47,128007.2
2022-07-28 05:00:00,1633.47,1653.94,1627.8,1650.61,171383.5
2022-07-28 06:00:00,1650.5,1653.52,1634.39,1643.59,111020.7
2022-07-28 07:00:00,1643.59,1643.62,1614.26,1618.62,195839.1
2022-07-28 08:00:00,1618.82,1629.16,1615.26,1624.93,148156.6
2022-07-28 09:00:00,1624.92,1630.88,1590.0,1619.66,143779.1
2022-07-28 10:00:00,1619.65,1634.79,1616.71,1621.2,133414.9
2022-07-28 11:00:00,1621.21,1643.4,1619.21,1641.24,161952.3
2022-07-28 12:00:00,1641.25,1650.0,1595.0,1634.75,732517.5
2022-07-28 13:00:00,1634.49,1667.8,1612.8,1619.99,534534.6
2022-07-28 14:00:00,1620.37,1652.88,1612.1,1651.56,331102.5
2022-07-28 15:00:00,1651.56,1758.07,1644.55,1728.23,1046375.1
2022-07-28 16:00:00,1728.44,1743.82,1716.33,1723.04,342485.9
2022-07-28 17:00:00,1722.96,1750.64,1721.72,1748.09,205464.3
2022-07-28 18:00:00,1748.09,1750.22,1713.49,1721.12,182281.6
2022-07-28 19:00:00,1721.02,1732.82,1717.37,1726.6,99770.6
2022-07-28 20:00:00,1726.43,1785.98,1725.55,1757.27,354587.0
2022-07-28 21:00:00,1757.27,1773.0,1735.14,1745.03,121805.1
2022-07-28 22:00:00,1745.04,1751.12,1726.64,1745.68,116433.4
2022-07-28 23:00:00,1745.68,1747.43,1712.11,1724.79,112893.5
2022-07-29 00:00:00,1724.79,1734.14,1696.0,1725.99,260190.2
2022-07-29 01:00:00,1726.0,1728.67,1703.33,1716.05,116069.7
2022-07-29 02:00:00,1715.78,1725.57,1703.0,1713.19,120896.7
2022-07-29 03:00:00,1713.15,1729.92,1708.43,1726.79,100771.6
2022-07-29 04:00:00,1726.8,1743.89,1722.51,1740.09,148864.2
2022-07-29 05:00:00,1740.1,1741.23,1719.0,1728.68,157668.1
2022-07-29 06:00:00,1728.67,1752.91,1710.42,1715.61,225615.5
2022-07-29 07:00:00,1715.61,1721.69,1706.55,1715.88,129104.3
2022-07-29 08:00:00,1715.81,1726.42,1692.46,1720.0,222282.2
2022-07-29 09:00:00,1720.0,1730.86,1712.58,1728.1,114899.5
2022-07-29 10:00:00,1728.1,1732.84,1716.8,1720.65,132511.7
2022-07-29 11:00:00,1720.65,1721.42,1667.18,1681.49,416290.0
2022-07-29 12:00:00,1681.25,1685.57,1657.0,1667.23,324103.2
2022-07-29 13:00:00,1667.22,1708.96,1660.8,1699.21,372298.4
2022-07-29 14:00:00,1699.12,1745.0,1695.27,1723.91,482317.2
2022-07-29 15:00:00,1723.91,1727.95,1711.04,1721.99,229202.9
2022-07-29 16:00:00,1722.0,1723.13,1668.02,1690.51,473044.6
2022-07-29 17:00:00,1690.47,1706.49,1672.41,1694.86,175653.4
2022-07-29 18:00:00,1694.87,1736.0,1691.42,1723.71,305470.0
2022-07-29 19:00:00,1723.71,1731.39,1710.22,1724.21,138943.2
2022-07-29 20:00:00,1724.44,1740.0,1715.27,1732.43,159640.1
2022-07-29 21:00:00,1732.44,1739.62,1702.2,1716.06,113377.3
2022-07-29 22:00:00,1716.06,1747.88,1710.66,1741.3,117230.0
2022-07-29 23:00:00,1741.3,1766.56,1719.14,1721.86,264378.5
2022-07-30 00:00:00,1721.86,1734.66,1715.0,1729.76,135371.4
2022-07-30 01:00:00,1729.77,1732.99,1684.34,1723.34,234538.4
2022-07-30 02:00:00,1723.2,1724.85,1699.2,1714.25,134796.8
2022-07-30 03:00:00,1714.25,1715.9,1697.0,1706.92,114221.4
2022-07-30 04:00:00,1707.2,1710.8,1688.53,1702.34,131136.0
2022-07-30 05:00:00,1702.35,1711.62,1700.74,1707.88,66719.7
2022-07-30 06:00:00,1707.88,1720.0,1703.0,1714.69,91558.7
2022-07-30 07:00:00,1714.76,1720.77,1711.2,1715.63,58728.4
2022-07-30 08:00:00,1715.85,1725.99,1708.05,1712.56,103924.6
2022-07-30 09:00:00,1712.35,1717.69,1696.56,1701.2,99045.5
2022-07-30 10:00:00,1701.2,1701.38,1677.01,1685.1,182746.1
2022-07-30 11:00:00,1685.1,1714.16,1684.18,1704.29,159560.2
2022-07-30 12:00:00,1704.29,1720.79,1695.47,1719.9,179250.8
2022-07-30 13:00:00,1719.91,1739.0,1716.39,1725.74,289590.0
2022-07-30 14:00:00,1725.71,1731.5,1712.0,1715.64,118361.7
2022-07-30 15:00:00,1715.99,1744.28,1715.98,1736.47,160301.3
2022-07-30 16:00:00,1736.47,1737.9,1724.65,1734.77,110467.3
2022-07-30 17:00:00,1734.78,1735.98,1718.22,1726.9,88569.7
2022-07-30 18:00:00,1726.89,1733.82,1722.33,1726.8,36294.0
2022-07-30 19:00:00,1726.8,1727.52,1689.0,1692.18,198185.8
2022-07-30 20:00:00,1692.18,1709.61,1685.5,1702.29,132485.5
2022-07-30 21:00:00,1702.29,1707.6,1688.47,1692.64,54679.9
2022-07-30 22:00:00,1692.57,1704.0,1673.0,1700.0,218123.6
2022-07-30 23:00:00,1700.0,1707.26,1680.65,1697.5,128939.1
2022-07-31 00:00:00,1697.82,1713.55,1686.36,1709.99,130192.3
2022-07-31 01:00:00,1709.99,1711.5,1693.45,1696.79,98810.6
2022-07-31 02:00:00,1696.78,1709.31,1690.45,1696.57,91511.8
2022-07-31 03:00:00,1696.57,1700.37,1688.0,1693.75,85087.7
2022-07-31 04:00:00,1693.73,1705.5,1693.31,1702.47,64644.6
2022-07-31 05:00:00,1702.48,1705.83,1689.05,1691.41,83581.7
2022-07-31 06:00:00,1691.41,1703.0,1690.56,1700.8,58234.8
2022-07-31 07:00:00,1700.8,1708.0,1693.8,1697.54,91357.5
2022-07-31 08:00:00,1697.46,1702.86,1689.8,1692.76,92990.5
2022-07-31 09:00:00,1692.77,1704.39,1686.5,1704.28,77264.7
2022-07-31 10:00:00,1704.28,1722.49,1697.49,1716.99,112466.6
2022-07-31 11:00:00,1717.0,1724.98,1708.83,1718.4,161773.5
2022-07-31 12:00:00,1718.39,1722.64,1710.16,1717.79,67069.2
2022-07-31 13:00:00,1717.8,1720.42,1703.3,1708.58,105434.4
2022-07-31 14:00:00,1708.58,1719.62,1691.0,1704.92,152717.4
2022-07-31 15:00:00,1704.91,1713.96,1698.73,1711.98,87924.4
2022-07-31 16:00:00,1711.98,1715.33,1701.71,1709.35,83845.4
2022-07-31 17:00:00,1709.36,1712.36,1703.03,1707.91,49308.6
2022-07-31 18:00:00,1707.49,1755.0,1686.8,1707.79,653861.7
2022-07-31 19:00:00,1707.76,1731.9,1703.37,1717.77,121592.6
2022-07-31 20:00:00,1717.89,1723.62,1712.0,1720.53,49158.2
2022-07-31 21:00:00,1720.54,1725.48,1700.2,1703.21,56499.7
2022-07-31 22:00:00,1703.39,1705.15,1666.29,1685.08,230963.3
2022-07-31 23:00:00,1685.07,1695.0,1676.52,1678.75,121520.6
2022-08-01 00:00:00,1678.81,1691.0,1673.5,1688.11,107767.1
2022-08-01 01:00:00,1688.11,1699.5,1683.3,1696.77,85202.4
2022-08-01 02:00:00,1696.76,1705.0,1690.5,1694.92,76797.8
2022-08-01 03:00:00,1694.93,1696.65,1681.3,1691.46,79885.1
2022-08-01 04:00:00,1691.45,1697.0,1687.95,1694.37,47224.6
2022-08-01 05:00:00,1694.37,1697.0,1683.67,1691.99,70170.2
2022-08-01 06:00:00,1692.0,1692.65,1675.67,1685.21,121605.3
2022-08-01 07:00:00,1685.21,1697.19,1673.1,1692.69,136745.6
2022-08-01 08:00:00,1692.63,1695.7,1681.43,1683.44,91258.8
2022-08-01 09:00:00,1683.44,1692.74,1681.96,1686.99,55598.0
2022-08-01 10:00:00,1686.99,1688.81,1651.13,1657.81,244973.1
2022-08-01 11:00:00,1657.8,1670.41,1641.55,1667.99,229334.4
2022-08-01 12:00:00,1668.0,1679.13,1653.55,1656.8,164233.7
2022-08-01 13:00:00,1656.8,1672.77,1636.0,1666.11,372564.6
2022-08-01 14:00:00,1666.1,1690.0,1663.01,1685.37,354698.8
2022-08-01 15:00:00,1685.38,1687.97,1665.57,1672.91,144972.4
2022-08-01 16:00:00,1672.92,1674.0,1651.23,1655.33,166821.6
2022-08-01 17:00:00,1655.5,1655.99,1623.55,1633.75,280831.5
2022-08-01 18:00:00,1633.76,1636.74,1616.36,1626.93,155611.4
2022-08-01 19:00:00,1627.13,1633.67,1617.06,1622.4,100021.0
2022-08-01 20:00:00,1622.69,1631.0,1608.0,1628.1,122234.7
2022-08-01 21:00:00,1628.08,1634.8,1618.03,1624.68,71169.3
2022-08-01 22:00:00,1624.69,1632.0,1606.0,1628.71,129637.4
2022-08-01 23:00:00,1628.62,1643.96,1623.59,1630.01,185419.4
2022-08-02 00:00:00,1629.94,1657.23,1626.67,1632.34,204337.4
2022-08-02 01:00:00,1632.35,1641.24,1600.0,1605.86,208234.5
2022-08-02 02:00:00,1605.86,1613.68,1581.5,1588.5,296623.8
2022-08-02 03:00:00,1588.49,1588.49,1567.83,1577.51,257794.7
2022-08-02 04:00:00,1577.31,1585.79,1565.74,1576.14,145691.3
2022-08-02 05:00:00,1576.14,1586.0,1574.0,1578.02,126793.0
2022-08-02 06:00:00,1577.98,1592.71,1577.98,1586.03,98599.9
2022-08-02 07:00:00,1585.69,1595.84,1572.5,1592.9,176711.9
2022-08-02 08:00:00,1592.89,1594.53,1577.42,1580.56,115124.9
2022-08-02 09:00:00,1580.9,1583.55,1557.0,1570.47,197647.2
2022-08-02 10:00:00,1570.46,1590.0,1562.38,1587.24,208933.0
2022-08-02 11:00:00,1587.12,1598.0,1582.21,1587.54,168974.1
2022-08-02 12:00:00,1587.54,1590.84,1564.26,1570.96,196683.4
2022-08-02 13:00:00,1570.97,1585.97,1569.13,1581.11,232053.1
2022-08-02 14:00:00,1581.28,1636.07,1566.78,1623.46,792201.9
2022-08-02 15:00:00,1623.69,1638.43,1605.8,1629.28,338800.0
2022-08-02 16:00:00,1629.29,1676.15,1625.39,1668.19,449222.3
2022-08-02 17:00:00,1668.19,1678.0,1644.08,1650.73,242339.3
2022-08-02 18:00:00,1650.56,1664.9,1634.07,1635.91,150026.6
2022-08-02 19:00:00,1635.91,1655.69,1622.4,1636.86,202384.4
2022-08-02 20:00:00,1636.87,1655.95,1631.97,1652.06,98440.0
2022-08-02 21:00:00,1652.06,1662.54,1635.68,1657.46,79412.6
2022-08-02 22:00:00,1657.46,1659.62,1642.08,1647.2,70210.5
2022-08-02 23:00:00,1647.07,1651.81,1628.0,1630.99,88439.8
2022-08-03 00:00:00,1631.12,1639.18,1593.11,1600.03,227860.5
2022-08-03 01:00:00,1600.02,1618.4,1589.8,1612.06,172041.8
2022-08-03 02:00:00,1612.06,1617.93,1602.88,1607.31,115974.1
2022-08-03 03:00:00,1607.31,1626.76,1606.41,1619.68,124227.2
2022-08-03 04:00:00,1619.69,1624.68,1612.55,1614.0,76093.9
2022-08-03 05:00:00,1614.0,1631.16,1613.34,1628.29,101574.7
2022-08-03 06:00:00,1628.28,1644.0,1628.14,1633.74,141228.4
2022-08-03 07:00:00,1633.69,1637.81,1625.55,1628.79,95262.6
2022-08-03 08:00:00,1628.79,1653.0,1628.55,1650.38,181289.1
2022-08-03 09:00:00,1650.45,1664.64,1646.46,1654.36,202410.4
2022-08-03 10:00:00,1654.36,1662.53,1651.74,1658.7,106053.9
2022-08-03 11:00:00,1658.7,1672.0,1656.86,1665.07,161230.1
2022-08-03 12:00:00,1665.07,1685.0,1650.0,1654.68,369085.4
2022-08-03 13:00:00,1654.69,1667.94,1652.0,1663.13,206162.2
2022-08-03 14:00:00,1663.13,1669.91,1645.0,1654.08,224837.9
2022-08-03 15:00:00,1654.08,1663.97,1650.0,1656.08,115111.4
2022-08-03 16:00:00,1656.0,1671.88,1647.4,1663.35,162934.2
2022-08-03 17:00:00,1663.37,1671.0,1657.93,1660.5,111719.3
2022-08-03 18:00:00,1660.65,1669.1,1653.14,1662.87,89990.2
2022-08-03 19:00:00,1662.86,1667.0,1649.0,1654.14,110129.5
2022-08-03 20:00:00,1654.4,1657.41,1632.0,1642.52,133812.0
2022-08-03 21:00:00,1642.51,1648.42,1634.13,1634.92,47367.7
2022-08-03 22:00:00,1634.93,1638.97,1615.96,1621.96,151228.7
2022-08-03 23:00:00,1621.98,1622.96,1607.39,1618.53,154361.3
2022-08-04 00:00:00,1618.52,1643.6,1615.63,1640.34,166149.4
2022-08-04 01:00:00,1640.34,1659.25,1639.14,1648.62,179556.8
2022-08-04 02:00:00,1648.63,1659.0,1643.5,1654.24,116678.9
2022-08-04 03:00:00,1653.94,1656.29,1646.39,1651.42,72592.1
2022-08-04 04:00:00,1651.7,1659.0,1649.52,1654.67,77724.2
2022-08-04 05:00:00,1654.67,1663.0,1648.0,1649.33,96850.2
2022-08-04 06:00:00,1649.08,1652.7,1616.01,1627.02,320609.7
2022-08-04 07:00:00,1627.02,1634.24,1622.73,1626.35,94520.8
2022-08-04 08:00:00,1626.35,1631.0,1611.32,1615.69,175984.0
2022-08-04 09:00:00,1615.7,1625.88,1614.2,1622.89,106063.2
2022-08-04 10:00:00,1622.89,1631.49,1615.0,1617.73,117974.6
2022-08-04 11:00:00,1617.66,1621.68,1606.3,1616.08,125132.9
2022-08-04 12:00:00,1616.07,1626.76,1607.0,1617.4,151236.4
2022-08-04 13:00:00,1617.39,1644.46,1612.33,1633.43,309123.8
2022-08-04 14:00:00,1633.43,1639.61,1596.0,1613.19,376493.5
2022-08-04 15:00:00,1613.18,1617.86,1603.0,1615.23,150484.0
2022-08-04 16:00:00,1615.23,1624.33,1580.7,1587.36,278713.1
2022-08-04 17:00:00,1587.37,1597.9,1586.69,1596.23,108145.3
2022-08-04 18:00:00,1596.3,1615.89,1582.56,1598.12,192612.5
2022-08-04 19:00:00,1598.12,1609.32,1585.95,1590.72,91803.2
2022-08-04 20:00:00,1590.72,1599.31,1588.59,1591.15,67113.4
2022-08-04 21:00:00,1591.14,1597.75,1583.61,1586.37,30891.8
2022-08-04 22:00:00,1586.36,1602.48,1581.0,1596.81,82921.7
2022-08-04 23:00:00,1596.63,1612.56,1595.11,1607.38,87050.7
2022-08-05 00:00:00,1607.49,1618.11,1604.94,1607.33,88973.9
2022-08-05 01:00:00,1607.33,1650.0,1607.12,1646.49,222384.1
2022-08-05 02:00:00,1646.49,1669.97,1646.32,1660.75,310511.4
2022-08-05 03:00:00,1660.75,1664.8,1652.28,1659.59,120822.2
2022-08-05 04:00:00,1659.6,1664.65,1652.77,1655.0,84987.0
2022-08-05 05:00:00,1655.01,1660.58,1646.67,1659.58,120569.7
2022-08-05 06:00:00,1659.54,1678.88,1659.01,1664.38,213883.7
2022-08-05 07:00:00,1664.37,1667.9,1657.04,1662.92,82942.7
2022-08-05 08:00:00,1662.98,1667.76,1652.0,1657.49,111771.8
2022-08-05 09:00:00,1657.5,1665.8,1654.22,1661.86,86740.8
2022-08-05 10:00:00,1661.93,1678.0,1658.81,1668.96,118985.2
2022-08-05 11:00:00,1668.96,1718.72,1666.08,1713.07,487549.7
2022-08-05 12:00:00,1713.08,1725.79,1673.02,1680.7,416875.9
2022-08-05 13:00:00,1680.78,1693.0,1666.0,1685.26,301373.4
2022-08-05 14:00:00,1685.26,1718.76,1683.41,1693.85,381113.0
2022-08-05 15:00:00,1693.85,1695.1,1667.97,1670.53,256137.1
2022-08-05 16:00:00,1670.5,1676.54,1656.3,1673.34,227894.0
2022-08-05 17:00:00,1673.33,1684.55,1658.26,1663.69,197842.7
2022-08-05 18:00:00,1663.7,1672.8,1661.29,1665.85,83492.3
2022-08-05 19:00:00,1665.88,1683.3,1664.84,1681.04,80285.2
2022-08-05 20:00:00,1680.86,1683.84,1666.3,1679.07,58522.6
2022-08-05 21:00:00,1679.1,1712.3,1679.1,1698.45,189870.2
2022-08-05 22:00:00,1698.45,1721.62,1698.45,1715.23,131194.9
2022-08-05 23:00:00,1715.24,1742.83,1713.47,1736.57,236796.9
2022-08-06 00:00:00,1736.58,1749.9,1732.0,1737.69,210411.0
2022-08-06 01:00:00,1737.7,1741.85,1725.0,1733.37,114084.6
2022-08-06 02:00:00,1733.49,1741.66,1727.15,1739.59,96840.0
2022-08-06 03:00:00,1739.59,1742.48,1731.92,1734.62,70135.7
2022-08-06 04:00:00,1734.63,1738.26,1731.0,1732.73,56367.4
2022-08-06 05:00:00,1732.73,1736.7,1715.33,1723.61,133885.5
2022-08-06 06:00:00,1723.56,1725.78,1714.15,1723.0,70041.3
2022-08-06 07:00:00,1723.0,1725.92,1717.1,1720.99,56274.4
2022-08-06 08:00:00,1720.99,1725.0,1703.18,1708.91,184183.8
2022-08-06 09:00:00,1708.98,1715.75,1707.02,1712.31,63047.7
2022-08-06 10:00:00,1712.31,1722.94,1711.87,1716.79,75595.2
2022-08-06 11:00:00,1716.8,1722.81,1712.06,1712.21,64163.1
2022-08-06 12:00:00,1712.21,1717.47,1708.23,1711.63,67923.3
2022-08-06 13:00:00,1711.63,1721.29,1709.46,1710.71,77397.2
2022-08-06 14:00:00,1710.71,1718.39,1706.0,1716.05,79621.1
2022-08-06 15:00:00,1716.05,1718.71,1709.57,1715.4,93132.3
2022-08-06 16:00:00,1715.4,1720.97,1705.21,1707.25,87810.2
2022-08-06 17:00:00,1707.25,1718.58,1685.42,1707.34,262087.0
2022-08-06 18:00:00,1707.35,1716.91,1700.69,1714.11,89180.3
2022-08-06 19:00:00,1714.1,1719.27,1708.17,1714.64,49334.9
2022-08-06 20:00:00,1714.64,1717.2,1707.14,1715.29,38467.8
2022-08-06 21:00:00,1715.29,1719.48,1714.0,1717.34,33217.2
2022-08-06 22:00:00,1717.37,1724.49,1710.51,1713.24,44473.4
